涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,开板次数,是否新股,近一年涨停封板率
2023-10-27,603768.SH,常青股份,27.35,09:10:00,10:10:03,,0,,,10.42亿,17.24,0.0万,0.0万手,-0.26,55亿,2.0,0,0.78
2023-10-27,600853.SH,龙建股份,4.78,09:10:02,09:10:44,,0,,,11.52亿,22.47,0.0万,0.0万手,-1.04,48亿,1.0,0,0.71
2023-10-27,605055.SH,迎丰股份,7.47,09:10:04,09:10:43,,0,,,2.318亿,30.55,0.0万,0.0万手,4.04,7亿,1.0,0,0.5
2023-10-27,002991.SZ,甘源食品,78.05,09:10:09,09:10:51,,0,,,3.32亿,8.56,0.0万,0.0万手,6.12,38亿,2.0,0,1.0
2023-10-27,002654.SZ,万润科技,15.74,09:10:09,09:10:57,,0,,,30.92亿,24.66,0.0万,0.0万手,4.93,123亿,1.0,0,0.74
2023-10-27,003039.SZ,顺控发展,18.98,09:10:09,09:10:51,,0,,,11.42亿,46.04,0.0万,0.0万手,0.74,23亿,5.0,0,1.0
2023-10-27,605005.SH,合兴股份,18.41,09:10:14,09:10:17,,0,,,1.462亿,15.17,0.0万,0.0万手,3.43,9亿,1.0,0,0.67
2023-10-27,002316.SZ,亚联发展,6.72,09:10:18,09:10:03,,0,,,11.89亿,52.28,0.0万,0.0万手,-4.14,21亿,1.0,0,0.7
2023-10-27,600239.SH,云南城投,2.84,09:10:52,09:10:31,,0,,,7.232亿,16.19,0.0万,0.0万手,7.98,45亿,2.0,0,0.62
2023-10-27,300210.CY,森远股份,4.77,09:10:54,09:10:57,,0,,,3.886亿,17.02,0.0万,0.0万手,15.22,23亿,1.0,0,
2023-10-27,603167.SH,渤海轮渡,7.54,09:10:54,09:10:36,,0,,,3.337亿,9.3,0.0万,0.0万手,6.8,35亿,2.0,0,
2023-10-27,600326.SH,西藏天路,6.11,10:10:11,10:10:17,,0,,,12.23亿,16.77,0.0万,0.0万手,6.82,72亿,12.0,0,0.38
2023-10-27,603276.SH,恒兴新材,24.48,10:10:13,10:10:43,,0,,,3.578亿,37.94,0.0万,0.0万手,5.75,9亿,4.0,0,1.0
2023-10-27,301487.CY,盟固利,49.35,10:10:15,10:10:54,,0,,,12.76亿,47.06,0.0万,0.0万手,11.15,26亿,1.0,0,0.75
2023-10-27,000546.SZ,金圆股份,8.0,10:10:27,10:10:51,,0,,,9.025亿,15.63,0.0万,0.0万手,4.44,56亿,1.0,0,0.54
2023-10-27,600773.SH,西藏城投,11.92,10:10:57,10:10:15,,0,,,2.206亿,2.27,0.0万,0.0万手,7.87,97亿,1.0,0,1.0
2023-10-27,603518.SH,锦泓集团,9.51,10:10:58,13:10:25,,0,,,1.917亿,5.88,0.0万,0.0万手,7.95,32亿,2.0,0,1.0
2023-10-27,603110.SH,东方材料,33.94,11:10:03,13:10:15,,0,,,8.601亿,12.74,0.0万,0.0万手,7.64,68亿,1.0,0,0.8
2023-10-27,002870.SZ,香山股份,37.47,11:10:03,11:10:09,,0,,,3.355亿,8.21,0.0万,0.0万手,7.52,41亿,,0,0.86
2023-10-27,002173.SZ,创新医疗,8.37,11:10:21,11:10:51,,0,,,4.366亿,12.35,0.0万,0.0万手,5.68,35亿,1.0,0,0.62
2023-10-27,300735.CY,光弘科技,27.49,11:10:24,14:10:06,,0,,,44.16亿,23.07,0.0万,0.0万手,17.93,207亿,3.0,0,0.5
2023-10-27,002916.SZ,深南电路,68.68,11:10:42,11:10:27,,0,,,6.7亿,1.9,0.0万,0.0万手,6.37,350亿,1.0,0,0.0
2023-10-27,603367.SH,辰欣药业,13.98,13:10:13,13:10:04,,0,,,2.147亿,3.43,0.0万,0.0万手,7.95,63亿,2.0,0,0.67
2023-10-27,300538.CY,同益股份,23.01,13:10:18,14:10:03,,0,,,9.548亿,36.82,0.0万,0.0万手,12.79,26亿,4.0,0,0.67
2023-10-27,300429.CY,强力新材,12.7,13:10:48,14:10:00,,0,,,11.51亿,24.79,0.0万,0.0万手,13.9,47亿,5.0,0,
2023-10-27,300765.CY,新诺威,27.53,14:10:15,14:10:06,,0,,,8.501亿,3.12,0.0万,0.0万手,16.85,286亿,2.0,0,1.0
2023-11-14,600119.SH,长江投资,9.23,09:11:00,13:11:03,,0,,,8.809亿,30.1,0.0万,0.0万手,4.89,28亿,6.0,0,0.8
2023-11-14,000503.SZ,国新健康,13.5,09:11:24,10:11:30,,0,,,16.82亿,13.71,0.0万,0.0万手,6.22,121亿,2.0,0,0.8
2023-11-14,000519.SZ,中兵红箭,15.77,09:11:57,10:11:42,,0,,,15.97亿,7.29,0.0万,0.0万手,8.38,219亿,1.0,0,
2023-11-14,300531.CY,优博讯,18.19,10:11:03,10:11:42,,0,,,11.63亿,20.45,0.0万,0.0万手,13.62,57亿,1.0,0,
2023-11-14,601995.SH,中金公司,42.41,10:11:06,11:11:27,,0,,,44.46亿,11.31,0.0万,0.0万手,8.16,394亿,5.0,0,0.33
2023-11-14,000801.SZ,四川九洲,9.31,10:11:45,10:11:42,,0,,,9.045亿,9.58,0.0万,0.0万手,7.51,95亿,1.0,0,0.4
2023-11-14,000925.SZ,众合科技,9.83,13:11:00,14:11:30,,0,,,10.42亿,19.25,0.0万,0.0万手,5.13,53亿,1.0,0,0.57
2023-11-14,603629.SH,利通电子,39.5,13:11:32,13:11:38,,0,,,16.27亿,16.33,0.0万,0.0万手,6.18,100亿,,0,0.58
2023-11-14,688327.KC,云从科技,21.0,14:11:16,14:11:37,,0,,,35.96亿,24.56,0.0万,0.0万手,18.91,156亿,1.0,0,1.0
2023-11-14,002819.SZ,东方中科,28.18,14:11:30,14:11:18,,0,,,3.234亿,4.91,0.0万,0.0万手,6.26,66亿,1.0,0,0.62
2023-11-15,002351.SZ,漫步者,20.78,09:11:03,13:11:21,,0,,,22.88亿,22.19,0.0万,0.0万手,9.37,103亿,3,0,0.47
2023-11-15,002782.SZ,可立克,14.99,09:11:03,09:11:06,,0,,,7.927亿,10.91,0.0万,0.0万手,7.84,73亿,1,0,0.67
2023-11-15,688300.KC,联瑞新材,57.99,09:11:11,09:11:20,,0,,,5.113亿,4.73,0.0万,0.0万手,12.84,107亿,3,0,1.0
2023-11-15,002512.SZ,达华智能,6.14,09:11:15,10:11:24,,0,,,26.05亿,39.03,0.0万,0.0万手,1.82,64亿,2,0,0.83
2023-11-15,002444.SZ,巨星科技,21.65,09:11:18,09:11:30,,0,,,8.05亿,3.16,0.0万,0.0万手,5.71,249亿,1,0,1.0
2023-11-15,300609.CY,汇纳科技,37.14,09:11:24,10:11:06,,0,,,19.7亿,54.22,0.0万,0.0万手,12.31,35亿,1,0,0.0
2023-11-15,002308.SZ,威创股份,5.66,09:11:42,10:11:00,,0,,,7.547亿,14.59,0.0万,0.0万手,6.19,50亿,7,0,0.67
2023-11-15,601059.SH,信达证券,19.93,09:11:45,09:11:48,,0,,,21.54亿,32.8,0.0万,0.0万手,5.73,64亿,3,0,0.22
2023-11-15,600449.SH,宁夏建材,21.79,09:11:46,09:11:46,,0,,,9.072亿,8.61,0.0万,0.0万手,6.29,104亿,2,0,0.6
2023-11-15,002955.SZ,鸿合科技,30.02,09:11:51,09:11:57,,0,,,4.502亿,8.09,0.0万,0.0万手,7.25,56亿,1,0,0.75
2023-11-15,605566.SH,福莱蒽特,24.0,09:11:55,09:11:16,,0,,,1.08亿,7.34,0.0万,0.0万手,7.72,14亿,1,0,
2023-11-15,603068.SH,博通集成,31.75,09:11:59,09:11:20,,0,,,4.066亿,8.42,0.0万,0.0万手,4.85,47亿,1,0,1.0
2023-11-15,000066.SZ,中国长城,12.39,11:11:48,13:11:03,,0,,,33.49亿,8.67,0.0万,0.0万手,8.12,389亿,1,0,0.8
2023-11-15,002075.SZ,沙钢股份,4.27,13:11:36,13:11:33,,0,,,4.831亿,5.18,0.0万,0.0万手,8.65,93亿,3,0,
2023-11-15,002729.SZ,好利科技,22.98,13:11:48,13:11:09,,0,,,5.103亿,12.53,0.0万,0.0万手,3.1,40亿,1,0,0.78
2023-11-16,001319.SZ,铭科精技,33.51,09:11:00,14:11:00,,0,,,8.619亿,41.53,0.0万,0.0万手,8.03,20亿,9.0,0,0.9
2023-11-16,002647.SZ,仁东控股,6.6,09:11:00,10:11:21,,0,,,6.628亿,18.03,0.0万,0.0万手,8.02,36亿,3.0,0,1.0
2023-11-16,003015.SZ,日久光电,11.99,09:11:00,09:11:09,,0,,,5.077亿,17.15,0.0万,0.0万手,4.62,29亿,,0,0.64
2023-11-16,600753.SH,庚星股份,11.2,09:11:01,09:11:04,,0,,,3.443亿,13.56,0.0万,0.0万手,-2.27,24亿,1.0,0,0.73
2023-11-16,003032.SZ,传智教育,19.25,09:11:09,10:11:06,,0,,,24.29亿,71.89,0.0万,0.0万手,4.28,32亿,5.0,0,0.56
2023-11-16,002363.SZ,隆基机械,9.15,09:11:45,09:11:48,,0,,,9.229亿,24.38,0.0万,0.0万手,5.66,38亿,,0,0.88
2023-11-16,001238.SZ,浙江正特,28.97,09:11:48,09:11:06,,0,,,5.081亿,55.29,0.0万,0.0万手,6.62,9亿,1.0,0,1.0
2023-11-16,002729.SZ,好利科技,24.34,09:11:57,14:11:21,,0,,,8.647亿,20.01,0.0万,0.0万手,5.92,42亿,3.0,0,0.78
2023-11-16,605228.SH,神通科技,12.96,10:11:14,10:11:17,,0,,,3.459亿,26.72,0.0万,0.0万手,4.26,12亿,2.0,0,0.7
2023-11-16,600239.SH,云南城投,3.22,10:11:55,11:11:31,,0,,,8.399亿,16.44,0.0万,0.0万手,5.92,51亿,1.0,0,0.6
2023-11-16,002348.SZ,高乐股份,3.95,11:11:33,11:11:42,,0,,,2.292亿,6.67,0.0万,0.0万手,9.72,35亿,,0,0.62
2023-11-16,300707.CY,威唐工业,23.9,13:11:24,13:11:42,,0,,,15.75亿,54.87,0.0万,0.0万手,14.08,29亿,3.0,0,
2023-11-16,603099.SH,长白山,14.98,13:11:38,13:11:59,,0,,,2.775亿,7.14,0.0万,0.0万手,7.69,39亿,1.0,0,0.79
2023-11-16,000030.SZ,富奥股份,5.99,13:11:39,13:11:51,,0,,,4.01亿,4.0,0.0万,0.0万手,7.73,101亿,3.0,0,
2023-11-16,002224.SZ,三力士,5.48,13:11:51,13:11:00,,0,,,2.006亿,5.7,0.0万,0.0万手,3.59,34亿,1.0,0,1.0
2023-11-17,000632.SZ,三木集团,4.95,09:11:00,14:11:15,,0,,,4.663亿,20.73,0.0万,0.0万手,10.0,23亿,6.0,0,1.0
2023-11-17,600738.SH,丽尚国潮,6.21,09:11:00,09:11:42,,0,,,7.565亿,15.16,0.0万,0.0万手,0.49,47亿,1.0,0,0.25
2023-11-17,001317.SZ,三羊马,40.05,09:11:06,09:11:42,,0,,,4.877亿,40.71,0.0万,0.0万手,5.39,11亿,1.0,0,0.88
2023-11-17,002823.SZ,凯中精密,13.22,09:11:45,09:11:21,,0,,,3.328亿,14.53,0.0万,0.0万手,5.17,22亿,1.0,0,0.5
2023-11-17,603917.SH,合力科技,20.38,09:11:48,09:11:48,,0,,,2.71亿,8.37,0.0万,0.0万手,5.54,31亿,1.0,0,0.83
2023-11-17,000892.SZ,欢瑞世纪,4.33,09:11:51,09:11:51,,0,,,4.735亿,15.15,0.0万,0.0万手,5.61,30亿,1.0,0,0.62
2023-11-17,603037.SH,凯众股份,27.6,09:11:58,09:11:19,,0,,,9.88亿,26.31,0.0万,0.0万手,4.98,37亿,1.0,0,0.69
2023-11-17,000665.SZ,湖北广电,5.87,10:11:00,13:11:09,,0,,,8.526亿,12.9,0.0万,0.0万手,8.7,66亿,2.0,0,1.0
2023-11-17,002121.SZ,科陆电子,6.04,10:11:12,13:11:18,,0,,,5.631亿,6.67,0.0万,0.0万手,7.28,84亿,1.0,0,1.0
2023-11-17,002846.SZ,英联股份,11.9,10:11:18,10:11:21,,0,,,3.551亿,12.47,0.0万,0.0万手,7.69,28亿,2.0,0,0.93
2023-11-17,601116.SH,三江购物,11.7,10:11:32,10:11:44,,0,,,2.565亿,3.97,0.0万,0.0万手,4.37,64亿,1.0,0,0.82
2023-11-17,600360.SH,华微电子,8.02,10:11:42,10:11:57,,0,,,12.3亿,15.72,0.0万,0.0万手,3.89,77亿,1.0,0,0.67
2023-11-17,002480.SZ,新筑股份,4.94,10:11:57,10:11:57,,0,,,2.651亿,6.87,0.0万,0.0万手,5.78,37亿,3.0,0,1.0
2023-11-17,002864.SZ,盘龙药业,44.91,13:11:03,13:11:00,,0,,,4.613亿,16.12,0.0万,0.0万手,8.03,29亿,1.0,0,0.67
2023-11-17,600635.SH,大众公用,3.19,13:11:10,13:11:32,,0,,,2.722亿,3.51,0.0万,0.0万手,4.25,77亿,1.0,0,
2023-11-17,003019.SZ,宸展光电,23.22,13:11:36,13:11:24,,0,,,3.734亿,14.17,0.0万,0.0万手,6.71,26亿,3.0,0,
2023-11-17,002599.SZ,盛通股份,8.09,13:11:42,14:11:42,,0,,,9.087亿,28.0,0.0万,0.0万手,6.31,32亿,3.0,0,0.67
2023-11-17,000571.SZ,新大洲A,2.76,13:11:45,13:11:54,,0,,,1.793亿,7.8,0.0万,0.0万手,1.47,22亿,1.0,0,0.5
2023-11-17,603286.SH,日盈电子,23.0,13:11:50,13:11:56,,0,,,3.797亿,18.82,0.0万,0.0万手,4.69,20亿,1.0,0,0.67
2023-11-17,300757.CY,罗博特科,78.68,14:11:24,14:11:45,,0,,,5.958亿,7.93,0.0万,0.0万手,19.72,81亿,1.0,0,1.0
2023-11-20,000572.SZ,海马汽车,6.29,09:11:03,10:11:21,,0,,,23.32亿,22.1,0.0万,0.0万手,3.97,103亿,1.0,0,0.75
2023-11-20,603052.SH,可川科技,36.72,09:11:05,13:11:53,,0,,,2.414亿,22.03,0.0万,0.0万手,6.22,10亿,4.0,0,1.0
2023-11-20,600288.SH,大恒科技,12.72,09:11:10,13:11:43,,0,,,11.5亿,20.58,0.0万,0.0万手,7.25,55亿,8.0,0,0.0
2023-11-20,002178.SZ,延华智能,7.04,09:11:15,10:11:39,,0,,,16.93亿,34.13,0.0万,0.0万手,7.32,50亿,4.0,0,0.62
2023-11-20,002983.SZ,芯瑞达,33.45,09:11:18,09:11:48,,0,,,5.921亿,16.5,0.0万,0.0万手,3.24,35亿,2.0,0,0.88
2023-11-20,600633.SH,浙数文化,13.77,09:11:19,09:11:34,,0,,,14.84亿,8.52,0.0万,0.0万手,8.25,174亿,1.0,0,0.7
2023-11-20,603013.SH,亚普股份,18.8,09:11:20,09:11:59,,0,,,7.012亿,7.08,0.0万,0.0万手,1.73,96亿,1.0,0,1.0
2023-11-20,605555.SH,德昌股份,24.95,09:11:21,09:11:24,,0,,,4.517亿,13.43,0.0万,0.0万手,6.49,33亿,1.0,0,0.75
2023-11-20,002869.SZ,金溢科技,23.85,09:11:30,10:11:03,,0,,,8.399亿,22.33,0.0万,0.0万手,5.02,36亿,3.0,0,0.71
2023-11-20,600698.SH,湖南天雁,5.15,10:11:17,10:11:35,,0,,,2.766亿,6.43,0.0万,0.0万手,5.75,42亿,1.0,0,0.5
2023-11-20,603186.SH,华正新材,42.45,10:11:32,10:11:26,,0,,,5.33亿,8.86,0.0万,0.0万手,6.36,60亿,1.0,0,0.67
2023-11-20,600721.SH,百花医药,8.96,10:11:33,10:11:06,,0,,,4.51亿,13.22,0.0万,0.0万手,6.16,34亿,1.0,0,0.8
2023-11-20,603887.SH,城地香江,9.3,10:11:39,10:11:24,,0,,,6.279亿,14.78,0.0万,0.0万手,6.16,41亿,2.0,0,0.56
2023-11-20,603855.SH,华荣股份,21.16,11:11:17,13:11:26,,0,,,2.203亿,3.13,0.0万,0.0万手,7.25,71亿,2.0,0,
2023-11-20,603662.SH,柯力传感,36.98,11:11:43,11:11:13,,0,,,7.114亿,6.94,0.0万,0.0万手,6.85,103亿,1.0,0,0.71
2023-11-20,002849.SZ,威星智能,20.77,13:11:09,13:11:12,,0,,,6.275亿,16.27,0.0万,0.0万手,8.97,39亿,3.0,0,1.0
2023-11-20,003032.SZ,传智教育,19.05,13:11:18,14:11:15,,0,,,19.31亿,60.03,0.0万,0.0万手,4.96,32亿,1.0,0,0.5
2023-11-20,600689.SH,上海三毛,12.6,13:11:25,13:11:54,,0,,,4.798亿,25.88,0.0万,0.0万手,5.26,19亿,1.0,0,0.6
2023-11-20,603988.SH,中电电机,11.7,13:11:36,13:11:15,,0,,,2.442亿,8.89,0.0万,0.0万手,7.34,27亿,2.0,0,1.0
2023-11-20,002232.SZ,启明信息,21.99,13:11:39,13:11:48,,0,,,15.86亿,18.04,0.0万,0.0万手,7.01,89亿,2.0,0,0.62
2023-11-20,688535.KC,华海诚科,128.0,14:11:09,14:11:12,,0,,,11.27亿,51.88,0.0万,0.0万手,17.01,22亿,,0,0.67
2023-11-21,600775.SH,南京熊猫,16.88,09:11:06,09:11:09,,0,,,30.54亿,26.64,0.0万,0.0万手,3.12,113亿,0,0.71,
2023-11-21,002026.SZ,山东威达,10.0,09:11:18,09:11:33,,0,,,3.723亿,8.55,0.0万,0.0万手,4.49,42亿,0,0.5,1.0
2023-11-21,603728.SH,鸣志电器,76.69,09:11:27,09:11:36,,0,,,5.018亿,1.56,0.0万,0.0万手,4.0,321亿,0,0.39,1.0
2023-11-21,601878.SH,浙商证券,10.97,09:11:31,09:11:22,,0,,,22.4亿,5.16,0.0万,0.0万手,4.88,425亿,0,,1.0
2023-11-21,603153.SH,上海建科,17.31,09:11:32,09:11:44,,0,,,1.973亿,20.35,0.0万,0.0万手,2.31,9亿,0,1.0,1.0
2023-11-21,002676.SZ,顺威股份,5.75,09:11:36,14:11:42,,0,,,5.506亿,13.33,0.0万,0.0万手,8.49,41亿,0,0.75,6.0
2023-11-21,605090.SH,九丰能源,27.82,09:11:41,14:11:11,,0,,,10.43亿,14.52,0.0万,0.0万手,10.0,72亿,0,,12.0
2023-11-21,603378.SH,亚士创能,9.85,09:11:43,10:11:10,,0,,,2.234亿,5.18,0.0万,0.0万手,4.23,42亿,0,0.86,1.0
2023-11-21,600506.SH,统一股份,16.03,09:11:50,09:11:50,,0,,,13.18亿,49.53,0.0万,0.0万手,-9.49,23亿,0,0.86,1.0
2023-11-21,003007.SZ,直真科技,38.75,09:11:51,10:11:24,,0,,,10.82亿,24.62,0.0万,0.0万手,-5.56,39亿,0,0.83,2.0
2023-11-21,002181.SZ,粤传媒,5.99,10:11:03,14:11:54,,0,,,6.971亿,10.44,0.0万,0.0万手,8.12,67亿,0,0.75,1.0
2023-11-21,301262.CY,海看股份,35.66,10:11:09,14:11:24,,0,,,7.495亿,55.48,0.0万,0.0万手,14.74,13亿,0,0.5,2.0
2023-11-21,600148.SH,长春一东,18.48,10:11:11,10:11:29,,0,,,2.832亿,10.77,0.0万,0.0万手,4.11,26亿,0,0.6,1.0
2023-11-21,600476.SH,湘邮科技,20.58,10:11:13,10:11:04,,0,,,8.688亿,25.55,0.0万,0.0万手,0.78,33亿,0,0.54,2.0
2023-11-21,002577.SZ,雷柏科技,19.03,10:11:27,14:11:00,,0,,,6.526亿,12.05,0.0万,0.0万手,6.43,53亿,0,0.77,6.0
2023-11-21,002029.SZ,七匹狼,6.38,10:11:30,14:11:15,,0,,,4.294亿,9.22,0.0万,0.0万手,6.87,46亿,0,1.0,4.0
2023-11-21,002697.SZ,红旗连锁,5.59,10:11:33,10:11:33,,0,,,4.673亿,7.79,0.0万,0.0万手,6.88,60亿,0,0.33,1.0
2023-11-21,002238.SZ,天威视讯,14.76,10:11:36,14:11:36,,0,,,20.08亿,17.12,0.0万,0.0万手,7.11,118亿,0,0.7,12.0
2023-11-21,688170.KC,德龙激光,47.29,10:11:47,14:11:53,,0,,,7.069亿,19.24,0.0万,0.0万手,16.68,37亿,0,,4.0
2023-11-21,000829.SZ,天音控股,11.46,11:11:39,13:11:51,,0,,,17.44亿,14.85,0.0万,0.0万手,6.8,117亿,0,1.0,1.0
2023-11-21,600831.SH,广电网络,6.29,11:11:59,13:11:53,,0,,,4.806亿,10.62,0.0万,0.0万手,5.54,44亿,0,0.5,1.0
2023-11-21,603516.SH,淳中科技,22.4,13:11:09,13:11:21,,0,,,5.191亿,12.01,0.0万,0.0万手,-3.03,41亿,0,0.78,1.0
2023-11-21,002813.SZ,路畅科技,40.76,13:11:12,13:11:06,,0,,,6.051亿,12.96,0.0万,0.0万手,7.12,48亿,0,0.71,1.0
2023-11-21,603266.SH,天龙股份,38.88,13:11:16,14:11:32,,0,,,16.56亿,21.89,0.0万,0.0万手,8.94,77亿,0,0.67,1.0
2023-11-21,603867.SH,新化股份,33.72,13:11:28,14:11:52,,0,,,4.143亿,6.67,0.0万,0.0万手,8.11,62亿,0,,4.0
2023-11-21,002115.SZ,三维通信,8.61,13:11:30,13:11:42,,0,,,16.51亿,25.54,0.0万,0.0万手,5.26,64亿,0,0.5,1.0
2023-11-21,002161.SZ,远望谷,6.82,13:11:51,14:11:30,,0,,,11.07亿,22.96,0.0万,0.0万手,5.74,48亿,0,0.8,1.0
2023-11-21,603729.SH,龙韵股份,22.11,13:11:57,13:11:21,,0,,,6.551亿,31.68,0.0万,0.0万手,4.59,20亿,0,0.75,1.0
2023-11-22,000510.SZ,新金路,5.44,09:11:00,09:11:24,,0,,,2.856亿,8.95,0.0万,0.0万手,3.03,30亿,2,0,0.0
2023-11-22,002869.SZ,金溢科技,24.42,09:11:09,11:11:33,,0,,,8.846亿,23.15,0.0万,0.0万手,6.17,37亿,3,0,0.62
2023-11-22,000045.SZ,深纺织A,12.91,09:11:18,10:11:03,,0,,,6.318亿,10.74,0.0万,0.0万手,7.85,59亿,1,0,0.43
2023-11-22,603021.SH,山东华鹏,6.72,09:11:19,09:11:04,,0,,,6.207亿,26.42,0.0万,0.0万手,-4.82,21亿,1,0,1.0
2023-11-22,002331.SZ,皖通科技,8.35,09:11:27,10:11:00,,0,,,5.518亿,16.7,0.0万,0.0万手,3.86,32亿,1,0,0.6
2023-11-22,000029.SZ,深深房A,13.61,09:11:36,09:11:33,,0,,,4.675亿,3.89,0.0万,0.0万手,8.79,121亿,1,0,0.57
2023-11-22,001373.SZ,翔腾新材,45.1,09:11:45,09:11:03,,0,,,2.508亿,32.01,0.0万,0.0万手,3.54,7亿,1,0,0.83
2023-11-22,600838.SH,上海九百,8.51,10:11:05,14:11:56,,0,,,5.528亿,15.95,0.0万,0.0万手,4.93,34亿,3,0,1.0
2023-11-22,002728.SZ,特一药业,18.4,10:11:39,10:11:54,,0,,,11.16亿,27.13,0.0万,0.0万手,5.5,41亿,1,0,0.92
2023-11-22,600052.SH,东望时代,5.44,11:11:15,14:11:18,,0,,,2.202亿,4.8,0.0万,0.0万手,6.25,45亿,1,0,0.0
2023-11-22,603099.SH,长白山,15.86,11:11:45,13:11:00,,0,,,3.659亿,8.76,0.0万,0.0万手,8.19,42亿,1,0,0.69
2023-11-22,603533.SH,掌阅科技,26.96,11:11:54,11:11:45,,0,,,15.53亿,13.56,0.0万,0.0万手,7.45,118亿,1,0,0.56
2023-11-22,600319.SH,亚星化学,5.6,13:11:17,13:11:14,,0,,,1.448亿,8.11,0.0万,0.0万手,5.07,17亿,2,0,1.0
2023-11-23,002712.SZ,思美传媒,8.34,09:11:00,13:11:15,,0,,,14.48亿,32.63,0.0万,0.0万手,9.88,45亿,4.0,0,0.44
2023-11-23,000710.SZ,贝瑞基因,13.05,09:11:00,10:11:45,,0,,,12.85亿,29.5,0.0万,0.0万手,-9.38,39亿,2.0,0,1.0
2023-11-23,603488.SH,展鹏科技,11.15,09:11:02,09:11:08,,0,,,7.17亿,19.63,0.0万,0.0万手,-5.83,32亿,6.0,0,1.0
2023-11-23,603178.SH,圣龙股份,47.6,09:11:03,10:11:48,,0,,,35.21亿,28.24,0.0万,0.0万手,-5.65,112亿,3.0,0,0.83
2023-11-23,001278.SZ,一彬科技,31.45,09:11:06,09:11:48,,0,,,8.175亿,77.43,0.0万,0.0万手,-5.95,9亿,1.0,0,0.86
2023-11-23,002962.SZ,五方光电,14.46,09:11:12,09:11:30,,0,,,3.849亿,12.61,0.0万,0.0万手,3.73,30亿,1.0,0,0.67
2023-11-23,000925.SZ,众合科技,10.61,09:11:15,10:11:33,,0,,,22.42亿,36.66,0.0万,0.0万手,0.76,58亿,3.0,0,0.56
2023-11-23,603499.SH,翔港科技,12.88,09:11:20,09:11:44,,0,,,3.403亿,13.62,0.0万,0.0万手,7.78,25亿,1.0,0,1.0
2023-11-23,605179.SH,一鸣食品,13.99,09:11:21,10:11:39,,0,,,3.788亿,43.49,0.0万,0.0万手,0.94,8亿,1.0,0,0.67
2023-11-23,600689.SH,上海三毛,12.78,09:11:21,09:11:21,,0,,,6.41亿,30.77,0.0万,0.0万手,-2.37,19亿,1.0,0,0.57
2023-11-23,002238.SZ,天威视讯,15.01,09:11:21,10:11:06,,0,,,27.22亿,19.9,0.0万,0.0万手,-7.57,120亿,5.0,0,0.67
2023-11-23,001331.SZ,胜通能源,18.86,09:11:24,09:11:48,,0,,,1.617亿,20.13,0.0万,0.0万手,4.2,7亿,1.0,0,1.0
2023-11-23,002855.SZ,捷荣技术,37.94,09:11:24,10:11:51,,0,,,27.47亿,26.53,0.0万,0.0万手,-3.73,93亿,13.0,0,0.91
2023-11-23,600222.SH,太龙药业,7.35,09:11:31,13:11:55,,0,,,10.78亿,25.05,0.0万,0.0万手,6.99,42亿,3.0,0,0.71
2023-11-23,002363.SZ,隆基机械,9.42,09:11:36,09:11:24,,0,,,7.327亿,18.29,0.0万,0.0万手,4.78,39亿,4.0,0,0.88
2023-11-23,002848.SZ,高斯贝尔,12.09,09:11:45,09:11:54,,0,,,2.679亿,13.62,0.0万,0.0万手,4.58,19亿,,0,0.82
2023-11-23,603569.SH,长久物流,14.51,10:11:05,10:11:32,,0,,,6.865亿,7.95,0.0万,0.0万手,7.24,86亿,1.0,0,0.58
2023-11-23,002655.SZ,共达电声,13.6,10:11:27,11:11:33,,0,,,5.091亿,10.48,0.0万,0.0万手,8.02,48亿,1.0,0,0.75
2023-11-23,000628.SZ,高新发展,59.4,10:11:42,10:11:15,,0,,,32.51亿,28.74,0.0万,0.0万手,7.73,114亿,5.0,0,0.5
2023-11-23,000625.SZ,长安汽车,17.4,10:11:57,13:11:45,,0,,,136.8亿,9.54,0.0万,0.0万手,6.75,1420亿,5.0,0,1.0
2023-11-23,601777.SH,力帆科技,4.03,11:11:59,11:11:17,,0,,,4.404亿,4.82,0.0万,0.0万手,5.5,90亿,1.0,0,1.0
2023-11-23,301215.CY,中汽股份,7.54,13:11:33,14:11:00,,0,,,6.883亿,12.59,0.0万,0.0万手,20.06,57亿,1.0,0,0.0
2023-11-23,002189.SZ,中光学,20.03,13:11:36,13:11:18,,0,,,4.548亿,8.68,0.0万,0.0万手,6.88,52亿,1.0,0,0.33
2023-11-24,600159.SH,大龙地产,4.63,09:11:01,11:11:01,,0,,,14.18亿,33.03,0.0万,0.0万手,-3.74,38亿,12.0,0,0.56
2023-11-24,601929.SH,吉视传媒,2.28,09:11:05,09:11:17,,0,,,15.52亿,19.77,0.0万,0.0万手,3.17,75亿,6.0,0,0.5
2023-11-24,000656.SZ,金科股份,1.93,09:11:21,09:11:39,,0,,,23.06亿,22.17,0.0万,0.0万手,4.89,102亿,1.0,0,0.89
2023-11-24,002137.SZ,实益达,8.85,09:11:27,10:11:09,,0,,,22.55亿,59.78,0.0万,0.0万手,0.34,35亿,9.0,0,0.55
2023-11-24,600287.SH,江苏舜天,6.49,09:11:31,09:11:22,,0,,,5.978亿,19.31,0.0万,0.0万手,-6.48,28亿,2.0,0,1.0
